epoch,step,loss,time
2,6070,1.1576147079467773,,2007.05304646492
2,6080,1.1483451128005981,,2010.244013786316
2,6090,1.1519286632537842,,2013.434023141861
2,6100,1.1331933736801147,,2016.6247045993805
2,6110,1.1200549602508545,,2019.8149280548096
2,6120,1.1697890758514404,,2023.0058686733246
2,6130,1.1843006610870361,,2026.1973004341125
2,6140,1.1484272480010986,,2029.3873407840729
2,6150,1.1820409297943115,,2032.578137397766
2,6160,1.2127094268798828,,2035.768619775772
2,6170,1.1353278160095215,,2038.959306716919
2,6180,1.1272730827331543,,2042.14923453331
2,6190,1.1801754236221313,,2045.3402879238129
2,6200,1.1665489673614502,,2048.5299999713898
2,6210,1.157002329826355,,2051.7206292152405
2,6220,1.1415982246398926,,2054.9101951122284
2,6230,1.1386955976486206,,2058.100827217102
2,6240,1.1042617559432983,,2061.2909772396088
2,6250,1.1108001470565796,,2064.480840444565
2,6260,1.176489233970642,,2067.67151427269
2,6270,1.2035062313079834,,2070.8621883392334
2,6280,1.1188666820526123,,2074.0530598163605
2,6290,1.1738953590393066,,2077.242470741272
2,6300,1.1204254627227783,,2080.4323568344116
2,6310,1.1392441987991333,,2083.622401237488
2,6320,1.1119117736816406,,2086.810945749283
2,6330,1.1710296869277954,,2090.001284837723
2,6340,1.1225395202636719,,2093.1902260780334
2,6350,1.069762945175171,,2096.3801305294037
2,6360,1.102708101272583,,2099.5691623687744
2,6370,1.150571584701538,,2102.7592260837555
2,6380,1.1380157470703125,,2105.948878765106
2,6390,1.0784355401992798,,2109.139543771744
2,6400,1.2035020589828491,,2112.329603433609
2,6410,1.1462852954864502,,2115.518911600113
2,6420,1.104228138923645,,2118.708699464798
2,6430,1.0929980278015137,,2121.8986451625824
2,6440,1.2266826629638672,,2125.0890276432037
2,6450,1.0988157987594604,,2128.278862953186
2,6460,1.1767385005950928,,2131.468117237091
2,6470,1.1424643993377686,,2134.658064842224
2,6480,1.1276068687438965,,2137.847007751465
2,6490,1.1440887451171875,,2141.0373339653015
2,6500,1.1762878894805908,,2144.2263090610504
2,6510,1.1944890022277832,,2147.416106939316
2,6520,1.1218583583831787,,2150.6054842472076
2,6530,1.1756985187530518,,2153.7958590984344
2,6540,1.1054461002349854,,2156.9853563308716
2,6550,1.1592134237289429,,2160.1751697063446
2,6560,1.1455950736999512,,2163.3644828796387
2,6570,1.1637251377105713,,2166.5535383224487
2,6580,1.1463295221328735,,2169.7442874908447
2,6590,1.1163504123687744,,2172.933485031128
2,6600,1.1386574506759644,,2176.1231739521027
2,6610,1.1566169261932373,,2179.311936378479
2,6620,1.1848070621490479,,2182.5024807453156
2,6630,1.1508853435516357,,2185.6916375160217
2,6640,1.103108286857605,,2188.8817462921143
2,6650,1.1361277103424072,,2192.0716302394867
2,6660,1.1466039419174194,,2195.261937856674
2,6670,1.1227589845657349,,2198.451886177063
2,6680,1.113145112991333,,2201.6417882442474
2,6690,1.1226632595062256,,2204.831780195236
2,6700,1.1387457847595215,,2208.021368265152
2,6710,1.1435978412628174,,2211.2112607955933
2,6720,1.138071060180664,,2214.4010739326477
2,6730,1.0974953174591064,,2217.5903980731964
2,6740,1.1168303489685059,,2220.780559539795
2,6750,1.1417229175567627,,2223.969343185425
2,6760,1.1761229038238525,,2227.1592166423798
2,6770,1.1935908794403076,,2230.348137140274
2,6780,1.1247055530548096,,2233.5389008522034
2,6790,1.2049336433410645,,2236.72882604599
2,6800,1.0995049476623535,,2239.920084953308
2,6810,1.137093186378479,,2243.10985827446
2,6820,1.1405785083770752,,2246.3002173900604
2,6830,1.173218011856079,,2249.490483045578
2,6840,1.1372268199920654,,2252.6805613040924
2,6850,1.1100103855133057,,2255.8713281154633
2,6860,1.1199851036071777,,2259.0611674785614
2,6870,1.1483635902404785,,2262.2509717941284
2,6880,1.108278512954712,,2265.4413595199585
2,6890,1.1541227102279663,,2268.630563735962
2,6900,1.167292833328247,,2271.821263074875
2,6910,1.1769628524780273,,2275.0102140903473
2,6920,1.1194489002227783,,2278.2013022899628
2,6930,1.1584579944610596,,2281.390740633011
2,6940,1.1549038887023926,,2284.581712245941
2,6950,1.1177092790603638,,2287.772202730179
2,6960,1.1546051502227783,,2290.962012052536
2,6970,1.084031581878662,,2294.1513826847076
2,6980,1.1187502145767212,,2297.341473340988
2,6990,1.0887107849121094,,2300.531632900238
2,7000,1.1131939888000488,,2303.721475839615
2,7010,1.1393675804138184,,2306.9117891788483
2,7020,1.1778777837753296,,2310.101470708847
2,7030,1.1100541353225708,,2313.291480779648
2,7040,1.1116278171539307,,2316.480678319931
2,7050,1.1817247867584229,,2319.6699736118317
2,7060,1.0876164436340332,,2322.860153913498
2,7070,1.1166919469833374,,2326.048713684082
2,7080,1.1506445407867432,,2329.2387340068817
2,7090,1.1024823188781738,,2332.4270396232605
2,7100,1.1284716129302979,,2335.6170535087585
2,7110,1.1789631843566895,,2338.806089401245
2,7120,1.0965163707733154,,2341.9960157871246
2,7130,1.1551305055618286,,2345.1855804920197
2,7140,1.1459752321243286,,2348.3752117156982
2,7150,1.1499009132385254,,2351.5657737255096
2,7160,1.1488065719604492,,2354.754072666168
2,7170,1.1897636651992798,,2357.944193124771
2,7180,1.128051996231079,,2361.1329567432404
2,7190,1.1290225982666016,,2364.3236072063446
2,7200,1.1378905773162842,,2367.513206720352
2,7210,1.1097480058670044,,2370.703850507736
2,7220,1.1757917404174805,,2373.893012046814
2,7230,1.0936267375946045,,2377.0834448337555
2,7240,1.1075630187988281,,2380.273656845093
2,7250,1.1367785930633545,,2383.4633955955505
2,7260,1.1611868143081665,,2386.6535110473633
2,7270,1.149038314819336,,2389.8427832126617
2,7280,1.1159389019012451,,2393.032557964325
2,7290,1.1239702701568604,,2396.2216789722443
2,7300,1.092531442642212,,2399.410712003708
2,7310,1.1419296264648438,,2402.5999262332916
2,7320,1.1001046895980835,,2405.788782596588
2,7330,1.1761459112167358,,2408.978204011917
2,7340,1.1834471225738525,,2412.167246580124
2,7350,1.087774395942688,,2415.3568108081818
2,7360,1.0512231588363647,,2418.5458221435547
2,7370,1.155013084411621,,2421.7355828285217
2,7380,1.0526939630508423,,2424.924964904785
2,7390,1.1367720365524292,,2428.1151628494263
2,7400,1.0936883687973022,,2431.304913520813
2,7410,1.1280819177627563,,2434.4943928718567
2,7420,1.1010609865188599,,2437.684295654297
2,7430,1.0644257068634033,,2440.873520374298
2,7440,1.1479029655456543,,2444.0635228157043
2,7450,1.119969367980957,,2447.25293302536
2,7460,1.0854464769363403,,2450.4426896572113
2,7470,1.1353747844696045,,2453.632174730301
2,7480,1.142616868019104,,2456.823065519333
2,7490,1.1953837871551514,,2460.012685775757
2,7500,1.1652565002441406,,2463.2030630111694
2,7510,1.1229748725891113,,2466.393047809601
2,7520,1.1201844215393066,,2469.582815170288
2,7530,1.0918216705322266,,2472.772893667221
2,7540,1.1117736101150513,,2475.9625260829926
2,7550,1.1454435586929321,,2479.1525468826294
2,7560,1.1197373867034912,,2482.3423459529877
2,7570,1.0906234979629517,,2485.5312514305115
2,7580,1.087162971496582,,2488.720548391342
2,7590,1.0901399850845337,,2491.909489631653
2,7600,1.0797522068023682,,2495.0987792015076
2,7610,1.084535837173462,,2498.2883670330048
2,7620,1.0974535942077637,,2501.4784848690033
2,7630,1.118661880493164,,2504.668683052063
2,7640,1.1707441806793213,,2507.8590545654297
2,7650,1.1410856246948242,,2511.0494241714478
2,7660,1.0941208600997925,,2514.2394440174103
2,7670,1.1123263835906982,,2517.429447412491
2,7680,1.2097095251083374,,2520.618952512741
2,7690,1.1253505945205688,,2523.8085417747498
2,7700,1.0811420679092407,,2526.998377561569
2,7710,1.1330846548080444,,2530.188006877899
2,7720,1.1838765144348145,,2533.3779690265656
2,7730,1.205666184425354,,2536.5672838687897
2,7740,1.0901505947113037,,2539.756496191025
2,7750,1.073638916015625,,2542.946237564087
2,7760,1.1330883502960205,,2546.1368730068207
2,7770,1.1240291595458984,,2549.3267419338226
2,7780,1.0873420238494873,,2552.517094373703
2,7790,1.1963998079299927,,2555.7063875198364
2,7800,1.1431972980499268,,2558.896980047226
2,7810,1.084751844406128,,2562.0869977474213
2,7820,1.117840051651001,,2565.277098417282
2,7830,1.1149592399597168,,2568.467725753784
2,7840,1.1291344165802002,,2571.6574070453644
2,7850,1.1139161586761475,,2574.847146987915
2,7860,1.1837339401245117,,2578.0358502864838
2,7870,1.1748250722885132,,2581.2254967689514
2,7880,1.1820999383926392,,2584.4144995212555
2,7890,1.1502751111984253,,2587.604872941971
2,7900,1.1245393753051758,,2590.7939915657043
2,7910,1.1030447483062744,,2593.9841701984406
2,7920,1.101578950881958,,2597.1738057136536
2,7930,1.1321693658828735,,2600.364001750946
2,7940,1.081427812576294,,2603.5538759231567
2,7950,1.1279128789901733,,2606.7447323799133
2,7960,1.1743206977844238,,2609.93465256691
2,7970,1.1075571775436401,,2613.1241154670715
2,7980,1.1517363786697388,,2616.3134667873383
2,7990,1.0303796529769897,,2619.5037348270416
2,7995,1.2035172837121146,,2652.927675962448
